,ts,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt
2101,46.99,46.946391,44.8611893,45.82884339,47.07728888,36.70868765,47.70548816,47.38036983,34.29162186,46.49671656,32.47516886,46.73045799,46.16698378,47.03237448,47.30604552,45.34397014,48.44581133,47.83739728,44.66108068,47.02502301,41.14580156,49.087635,53.45493725,46.25145262,47.89179392,36.70849705,48.44,48.37533231,34.3056745,47.50828956,31.77389314
2102,47,46.52457241,44.44808912,45.48444455,46.63477653,36.30316746,47.3039907,46.9415516,33.98841807,46.06949562,32.47516886,46.25645863,45.76667241,46.55700759,47.00257574,45.12911437,47.06090195,47.1238228,44.51359233,47.10831816,40.88677133,48.18969725,52.55198122,45.27939756,47.20237154,35.88065993,46.99,47.01630583,33.9946488,46.69266855,30.72276492
2103,46.99,46.70823237,44.60464965,45.43289279,46.83970239,36.39700362,47.09442328,47.17567409,33.94304772,46.24752903,32.69105143,45.78403572,45.30924404,46.09273653,46.63570308,44.76013324,47.04472342,46.73657395,44.33093888,46.82649646,40.69237245,48.15814659,52.38365407,45.1011824,47.12322382,35.75667106,47,47.02525903,33.62995311,46.68954987,30.72276492
2104,47,46.54400573,44.4647273,45.2689652,46.66406774,36.32888134,47.0893301,46.97455838,33.71437476,46.07608815,32.47516886,45.94678787,45.41271937,46.20188346,46.78049297,44.94931815,46.92529776,46.8634515,44.41508852,46.91278279,40.88677133,48.03916624,52.35045991,45.03739859,46.88949729,35.66473104,46.99,47.01547973,33.52902876,46.54492548,30.72276492
2105,47,46.50959311,44.43410306,45.30321835,46.63411337,36.29402242,46.95328877,46.91750167,33.67129818,46.04631267,32.47516886,45.48253021,44.9112546,45.71951053,46.44172691,44.55800179,46.83258118,46.31919555,44.04091206,46.39048466,40.36887478,48.03204995,52.26054386,44.96811375,46.77532224,35.56917838,47,47.02444414,33.14257736,46.29182871,30.72276492
2106,46.99,46.48783995,44.41299656,45.34646661,46.61420026,36.27712741,46.94035609,46.95410079,33.79594228,46.01863252,32.58784215,46.1451676,45.55639299,46.3604081,46.98176053,45.08836001,47.10361676,47.0435946,44.59621397,46.9266911,40.88677133,47.99225669,52.30757481,45.03637367,46.89719777,35.61255844,47,47.02404531,33.5456613,46.39973596,30.72276492
2107,46.95,46.41389058,44.33601059,45.29005451,46.54743486,36.20126586,46.91437354,46.87833886,33.71957803,45.95835672,32.47516886,46.01110607,45.43758117,46.21828398,46.88259922,45.00768974,46.98998414,46.76393916,44.51806398,46.90576151,40.77500333,47.98650171,52.30026731,45.02841512,46.89144381,35.60555337,46.99,47.01428332,33.49897372,46.3873296,30.72276492
2108,46.97,46.3792817,44.29654819,45.22535646,46.51565764,36.15861332,46.87564232,46.82182874,33.61154916,45.91750551,32.52869571,46.19303843,45.61016034,46.3945136,47.0879987,45.14729772,47.1064863,47.02394028,44.69139798,47.04104624,40.83223151,47.95848703,52.27032407,44.99591639,46.86736444,35.57779111,46.95,46.9764201,33.56985998,46.36494331,30.72276492
2109,46.45,46.29790245,44.21503706,45.09379126,46.42559908,36.07427479,46.85687262,46.75025468,33.54814999,45.83666734,32.52869571,46.20832545,45.65992432,46.41262818,47.1368193,45.17347219,46.79356545,46.90410948,44.40588267,47.13723272,40.50873383,47.96651934,52.27704511,45.00408732,46.8688568,35.58324207,46.97,46.99477734,33.51678482,46.37125844,30.72276492
2110,46.94,46.50373369,44.42159702,45.24303122,46.63539068,36.28252125,46.76757089,46.95625702,33.59023671,46.04040891,32.52869571,45.79117455,45.26079424,46.04255958,46.85453114,44.78444216,46.35171216,46.57487346,43.89377343,46.59779051,40.45150566,47.60411826,51.90329914,44.5968354,46.54958821,35.22861655,46.45,46.50720191,33.17742556,46.0150708,29.75887419
2111,47.76,46.83905779,44.75419835,45.53195147,46.98244491,36.62272346,47.00542872,47.29827109,33.83578593,46.38366586,32.58784215,46.59624136,46.04456769,46.78068212,47.45536003,45.40379832,47.10494252,47.38515145,44.31320911,47.40368126,40.56327366,47.87359335,52.16594466,44.89582331,46.7511169,35.47317484,46.94,46.965934,32.97722886,46.3019439,30.72276492
2112,46.98,46.72253762,44.66096091,45.55961051,46.85322833,36.573421,47.22426618,47.1501313,33.90087702,46.26274526,32.47516886,46.51232586,45.97324932,46.72269811,47.2606662,45.28814681,47.69874184,47.35849655,44.22885486,47.37723216,40.69237245,48.44949545,52.81434072,45.60159933,47.2307564,36.06116478,47.76,47.73380413,33.68133902,46.90090751,31.77389314
2113,47.19,46.6421292,44.58437277,45.61042516,46.76804124,36.49706535,47.0972324,47.06188734,34.04611905,46.18966654,32.52869571,46.74028697,46.26464849,46.99890167,47.56390821,45.58869509,46.94447417,47.53319135,44.54052728,47.47560388,40.93100136,48.03314736,52.39023994,45.13737625,46.95049911,35.67850304,46.98,47.0027109,33.42805661,46.45037384,30.72276492
2114,46.93,46.66072296,44.57873701,45.50338572,46.79872624,36.45121341,47.16750721,47.11831553,34.04825479,46.20867346,32.58784215,46.35014823,45.92938621,46.6503055,47.13605814,45.17576322,47.24162026,47.2367875,44.21012801,47.10938295,40.65237668,48.20432596,52.49567265,45.2496448,47.18764699,35.84694681,47.19,47.19909747,33.67183536,46.68851446,30.72276492
2115,46.54,46.3975362,44.33323122,45.2209367,46.52082807,36.24773437,47.05837386,46.81536743,33.73165604,45.93941229,32.41390956,46.42280028,45.97788969,46.71266239,47.15513452,45.2774337,46.94326114,47.34698336,44.28643269,47.14519958,40.93100136,48.00246256,52.31902382,45.02921079,46.93440301,35.64539922,46.93,46.95517931,33.54697537,46.55304953,30.72276492
2116,47,46.49044074,44.42641497,45.27291635,46.62364129,36.33457763,46.83725981,46.90021349,33.72076802,46.03965899,32.52869571,45.68087704,45.26264427,46.01680349,46.57596575,44.66916561,46.55763719,46.55851076,43.78932927,46.44896434,40.36887478,47.7059012,51.94606694,44.64060248,46.55129049,35.28443615,46.54,46.58946992,32.93373664,45.89584984,29.75887419
2117,46.89,46.49850649,44.43696139,45.26886351,46.63977054,36.36301558,46.93435018,46.96122718,33.77398001,46.05240951,32.58784215,46.18740128,45.73272216,46.49105412,46.91649044,45.09048242,46.97658492,47.24400427,44.49413549,46.89431848,40.88677133,47.93552076,52.22948172,44.96227056,46.82171963,35.54539454,47,47.02009791,33.1726799,46.43403683,30.72276492
2118,46.88,46.36186851,44.3109542,45.21677334,46.50486787,36.26211564,46.88410014,46.80351447,33.67402655,45.91676871,32.47516886,45.90007721,45.45398742,46.19890378,46.61794528,44.8820233,46.9106981,46.79482367,44.37259842,46.64108279,40.77500333,47.86766498,52.18694098,44.91766608,46.72330877,35.48168763,46.89,46.91672512,33.16861247,46.23461247,30.72276492
2119,46.95,46.45864456,44.40009829,45.3180186,46.6146127,36.33620744,46.82930446,46.91611311,33.83289106,46.02220505,32.58784215,45.799725,45.32288314,46.10403441,46.59504095,44.80627682,46.86845073,46.82747908,44.39369841,46.58579907,40.83223151,47.87548051,52.17605463,44.9216928,46.78404031,35.49103204,46.88,46.90704204,33.29415634,46.18488528,30.72276492
2120,46.97,46.38695426,44.32816817,45.23378708,46.54113395,36.27165157,46.92309961,46.86187991,33.75489462,45.94866164,32.52869571,46.06705705,45.57024066,46.33621713,46.77635319,45.09501265,47.00655764,46.95166983,44.65066262,46.73684511,41.25756956,47.93578106,52.2486873,44.99577429,46.87142645,35.57930412,46.95,46.97231301,33.29609529,46.41982733,30.72276492
2121,46.85,46.4071282,44.34917096,45.23677519,46.56316325,36.2945352,46.84057381,46.85756539,33.69821125,45.97230036,32.47516886,45.52419691,44.99097947,45.78423136,46.30951858,44.61293876,46.99157285,46.45344897,44.20204789,46.30131429,40.69237245,47.95190464,52.25592284,45.00010476,46.84050649,35.57453489,46.97,46.99074953,33.22151305,46.32752658,30.72276492
2122,46.89,46.48962909,44.434645,45.32158135,46.64287195,36.3889895,46.86190276,46.93375515,33.79547828,46.04693235,32.58784215,45.97571589,45.4191388,46.19260192,46.78038971,45.06307655,46.75216343,46.76924032,44.87284191,46.78322702,40.97099713,47.8781932,52.17765498,44.91808442,46.79686267,35.50994795,46.85,46.87803667,33.18699553,46.27484853,30.72276492
2123,46.82,46.42022156,44.36476038,45.23514242,46.57111001,36.3171344,46.96587802,46.87470462,33.75785964,45.97923064,32.47516886,45.46553699,44.90134059,45.67756414,46.31811578,44.60850306,46.9506296,46.26175283,44.31872486,46.33998797,40.57983273,47.89410287,52.18693105,44.93028077,46.80648812,35.52374507,46.88666667,46.91210192,33.41348914,46.31468144,30.72276492
2124,46.82,46.51706296,44.47009349,45.3571762,46.67057798,36.43917761,46.84301174,46.96189541,33.83282395,46.07472612,32.52869571,46.07821817,45.48615135,46.24703211,46.93811563,45.16471269,46.68197317,46.81305719,44.71372104,46.91669653,41.07114181,47.84058072,52.13531245,44.87522328,46.74445724,35.47170259,46.82,46.84936768,33.2706738,46.25755097,30.72276492
2125,47.4,46.52490653,44.47953768,45.40659285,46.68045494,36.46153345,46.94321002,46.96147723,33.89279093,46.08800899,32.58784215,45.66488616,45.0957482,45.84710054,46.58171146,44.76794599,46.91259007,46.34001829,44.14119742,46.55129504,40.25633506,47.83039072,52.1183275,44.86370712,46.7283874,35.45752619,46.82,46.84909682,33.14061552,46.20560489,30.72276492
2126,46.02,46.19362702,44.14876005,45.09437603,46.34758247,36.13251461,46.95708394,46.64188487,33.67859067,45.76497575,32.41390956,46.5943514,45.98411081,46.74419544,47.34368179,45.48931714,47.36312029,47.38165899,44.78430984,47.24233741,41.07114181,48.22223151,52.53710324,45.32520057,47.073004,35.85484021,47.4,47.39219296,33.32569593,46.64144712,30.72276492
2127,46.8,46.16012502,44.12022277,45.06931175,46.31181559,36.10996717,46.59907655,46.60309912,33.56815912,45.72366303,32.52869571,45.63156553,45.12967702,45.89122979,46.89005336,44.72470237,46.07738545,46.19657571,44.00539735,46.89679416,39.99665356,47.31894615,51.63082718,44.33422293,46.34150476,35.0077433,46.02,46.09915565,32.90106909,45.76614337,29.75887419
2128,46.81,46.39862356,44.33391527,45.11786722,46.57492097,36.285634,46.73677104,46.88516333,33.6288444,45.97346766,32.58784215,46.31044461,45.80925707,46.51454467,47.32198839,45.19175394,46.75854531,47.16750434,44.20000466,46.89059467,40.56327366,47.76132712,51.9936324,44.75083714,46.6659756,35.37105067,46.8,46.82964557,33.02231278,46.25540386,30.72276492
2129,46.66,46.17120251,44.13905601,44.99977675,46.33026379,36.16600592,46.75905779,46.61199072,33.54756784,45.740607,32.41390956,46.33382434,45.8892842,46.55944984,46.97149167,45.20986472,46.83980582,47.01911191,44.43275385,46.87495302,40.73500756,47.73980499,52.07706558,44.82537781,46.60157548,35.40056472,46.81,46.83877155,33.12589726,46.41811848,30.72276492
2130,46.95,46.34830427,44.30990485,45.2336244,46.52109871,36.31358198,46.62007856,46.79407259,33.76911505,45.93027423,32.58784215,45.97477336,45.5260148,46.25800932,46.66923744,44.99616685,46.6049763,46.87467562,44.0978112,46.90037954,40.45150566,47.66796012,51.93504377,44.70106154,46.54219406,35.26923735,46.66,46.69802441,33.00962272,45.94231094,30.72276492
2131,46.66,46.24087613,44.20122742,45.15525065,46.41209835,36.213795,46.80816437,46.72660935,33.70005934,45.82085373,32.58784215,46.70501863,46.33047413,46.99983302,47.36103897,45.6079319,46.88529733,47.56213943,44.8262059,47.34011687,40.93100136,47.89483329,52.18774024,44.98278302,46.85308858,35.57294954,46.95,46.96945596,33.42096061,46.31159952,30.72276492
2132,46.49,45.95030532,43.91463172,44.89738688,46.11415945,35.93420111,46.65421655,46.39453098,33.46731053,45.5299713,32.41390956,45.7080042,45.36208122,46.06155118,46.4561039,44.72708338,46.74364408,46.69356399,44.4314234,46.47891453,40.53983696,47.70595598,51.99916936,44.75994862,46.62842317,35.36853578,46.66,46.69758241,33.18698023,46.12508654,30.72276492
2133,46.05,45.97384258,43.93430436,44.88219418,46.14131697,35.94408184,46.40181228,46.4149594,33.40031863,45.55458016,31.5849942,46.21690839,45.8500597,46.55422804,46.88589358,45.22748159,46.53244305,47.19292333,44.6420464,46.88152119,41.44194003,47.57946845,51.83602388,44.59166718,46.51353378,35.22877829,46.49,46.53811863,33.06560549,45.95622411,29.75887419
2134,46.2,45.75927657,43.71841364,44.60715791,45.92177858,35.73153295,46.44022875,46.21998706,33.31416733,45.33251784,31.52584777,44.98764897,44.6778923,45.38936717,45.82933727,44.16496838,46.06924531,45.96748958,43.97008278,45.88046645,40.53983696,47.23649082,51.49419844,44.21686323,46.19465653,34.89943412,46.05,46.12571023,32.79127729,45.70830689,29.75887419
2135,46.68,45.89374777,43.84443984,44.61957355,46.07380522,35.84069,46.2773383,46.38198309,33.1650524,45.48303781,31.41106162,45.66644663,45.24074206,45.98491346,46.3587429,44.78325639,46.23898986,46.73822915,44.99534346,46.31581962,41.07114181,47.25018836,51.49208532,44.23464941,46.11720997,34.88243069,46.2,46.26603807,32.72412713,45.71444636,29.75887419
2136,46.95,46.32530289,44.28979451,45.08868654,46.51049766,36.32728113,46.32994132,46.79620222,33.50435094,45.9256366,31.5849942,45.08348465,44.63186717,45.37897014,45.77980236,44.28514796,46.65059001,46.00603353,44.30746221,45.8351165,40.57983273,47.52709081,51.82187367,44.62214768,46.37199331,35.1800238,46.68,46.71551923,32.75944765,45.98330669,30.72276492
2137,46.5,46.34053373,44.30112657,45.15037889,46.52317797,36.33442076,46.83434111,46.81044417,33.69332148,45.92815969,32.47516886,45.715781,45.13146604,45.96508724,46.47077003,44.72478622,46.86327709,46.74836591,44.73786495,46.47224156,41.07114181,47.77281719,52.08588324,44.92436413,46.6325557,35.43837786,46.95,46.9682598,33.17408706,46.18722849,30.72276492
2138,46.58,46.70885468,44.66240775,45.44887614,46.89451272,36.66386683,46.92091222,47.21453479,33.8295994,46.29414779,32.41390956,45.39348046,44.82973615,45.59688093,46.37558213,44.62809976,46.57203544,46.08047156,44.78096862,46.57607418,41.06317068,47.56755269,51.85752489,44.66429756,46.57542586,35.28216977,46.5,46.54655299,33.10574005,46.02916868,29.75887419
2139,49.09,47.62877751,45.58796536,46.32199177,47.82249651,37.60370965,47.24656299,48.11837016,34.70426959,47.2132403,33.66983316,45.4580515,44.81487509,45.6067202,46.41225877,44.68676235,46.55337303,46.26660263,45.02227399,46.59125183,40.88677133,47.62436635,51.8714513,44.66988167,46.60832817,35.31541252,46.58,46.62132754,33.09714408,46.09433618,30.72276492
2140,48,47.53746716,45.52194298,46.41410229,47.73137874,37.58703314,48.02318769,47.97105137,34.72486894,47.13383482,33.45395059,46.94806287,46.05502815,47.05152598,48.14609701,45.71485251,49.1239799,47.73077173,45.91616094,47.86977188,40.83223151,49.29405601,53.68282324,46.64379341,47.9430542,36.97858759,49.09,48.97211408,33.62523785,47.2934332,33.02791114
2141,47.27,46.75224902,44.75040087,45.97192474,46.91485804,36.85269545,47.77914954,47.14658816,34.53776265,46.38568853,33.30495836,46.354337,45.51133298,46.37150992,46.35862948,45.35931226,47.98040831,46.83466019,44.98799948,46.15780167,40.69237245,48.9158923,53.29752735,46.17886699,47.4592424,36.62204204,48,47.95097965,33.5614532,46.89364205,31.77389314
2142,46.85,46.77672926,44.72230107,45.744207,46.96329854,36.70824354,47.33967414,47.26761999,34.4941871,46.39684579,33.66983316,47.06000104,46.38119856,47.10548086,47.83312224,45.92966002,47.21687389,47.42695763,45.43980233,49.16698922,40.74764414,48.44129152,52.70583064,45.56874282,47.5029589,36.23212372,47.27,47.2672261,34.1365403,47.07693632,30.72276492
2143,46.8,46.499052,44.46003591,45.23895199,46.67205187,36.48839262,47.25212827,46.95214865,33.87564044,46.0692713,32.47516886,46.13987178,45.43746667,46.26743668,48.35898611,44.73014612,46.86912904,46.61274571,43.71758789,47.39675068,39.88411384,48.10300656,52.31374461,45.09486885,47.07656833,35.82887487,46.85,46.87379595,33.52067278,46.39407767,30.72276492
2144,46.98,46.41797115,44.39493253,45.10085569,46.58599064,36.44428082,46.93247709,46.80113232,33.56953535,45.9967697,32.41390956,46.98725559,46.27143407,47.05871373,47.60205045,45.06485561,46.7684947,47.50501526,43.20848037,46.86821578,39.32296266,47.97441132,52.04537901,44.81312703,46.64333076,35.56852368,46.8,46.82684586,33.51589464,46.13162585,30.72276492
2145,46.97,46.5822107,44.57243454,45.39112611,46.75256434,36.65057682,46.80648332,47.02430652,33.79744537,46.15623976,32.58784215,46.68646513,45.99755681,46.93486582,47.21078137,44.47656213,46.98928481,47.34105004,42.77795412,47.01959402,38.83165358,47.97180267,52.15757638,44.96454455,46.7599925,35.62140962,46.98,46.99528237,33.1295481,46.25403456,30.72276492
2146,46.82,46.46908179,44.45929496,45.41804594,46.64868635,36.54181153,46.98044662,46.94586711,33.90756176,46.04221694,32.52869571,47.9044317,47.31633124,48.14791514,48.16724344,45.86400092,47.03748173,48.88465698,43.4378347,47.81493391,40.37542292,47.94271232,52.17839523,45.01217356,46.81027725,35.63490111,46.97,46.98580454,33.09624406,46.2647569,30.72276492
2147,46.82,46.36722539,44.34714771,45.33537623,46.56076045,36.41095328,46.95105255,46.84471104,33.80910371,45.95684589,32.41390956,47.04656624,46.6844709,47.52144424,48.06290233,45.17856111,46.73431324,47.76430578,43.55308191,47.76157793,39.88411384,47.84936987,52.08396786,44.92192513,46.79127597,35.57016186,46.82,46.84523401,33.07993314,46.25173165,30.72276492
2148,46.79,46.34023299,44.32083111,45.29440645,46.53235548,36.38985952,46.8324744,46.81487807,33.87965053,45.93876413,32.58784215,47.20052393,47.01520063,47.69431542,47.57672804,45.87116118,46.80880486,48.48406338,44.23584904,47.40107538,40.27527824,47.83782149,52.06359308,44.90328218,46.77959825,35.56309175,46.82,46.84513403,33.2776441,46.30902407,30.72276492
2149,46.82,46.20107772,44.18002749,45.13070225,46.39310383,36.25639712,46.77522487,46.6600812,33.67782227,45.80545273,32.52869571,46.46271218,46.62860095,47.10117927,47.0150063,45.64080599,46.90629659,47.76231738,45.4911299,46.77762792,40.73500756,47.79986561,52.02360646,44.86470267,46.71382347,35.52283637,46.79,46.81694769,33.25807488,46.23586198,30.72276492
2150,46.8,46.05036212,44.02430799,44.92337063,46.24624589,36.09382939,46.67599954,46.52382661,33.5337027,45.64770474,32.47516886,45.1640866,45.432862,45.99313152,44.91958061,44.49984247,46.73150628,46.96967682,45.08264676,45.29902048,41.14580156,47.80841188,52.02918043,44.88267351,46.71638116,35.5336593,46.82,46.84495437,33.18720134,46.20172607,30.72276492
